sampRate, 100,
sampRateUnits, Hz,
scale, 1.312000e+02,
scaleUnits, dps,
rawData_x,rawData_y,rawData_z,rawData_seconds,data_x,data_y,data_z,data_seconds,lpf_2_5Hz_x,lpf_2_5Hz_y,lpf_2_5Hz_z,lpf_2_5Hz_seconds,lpf_5Hz_x,lpf_5Hz_y,lpf_5Hz_z,lpf_5Hz_seconds,lpf_10Hz_x,lpf_10Hz_y,lpf_10Hz_z,lpf_10Hz_seconds,
-16,-86,50,1.1,-0.12195,-0.65549,0.3811,1.1,-2.3168,2.7146,-6.0158,1.1,-0.4568,0.74127,1.0934,1.1,-0.21106,0.97414,1.9647,1.1
-9,-105,44,1.11,-0.068598,-0.8003,0.33537,1.11,-2.4955,2.8354,-7.7875,1.11,-0.047838,0.84371,1.1544,1.11,0.10622,2.4567,1.6608,1.11
-23,-87,37,1.12,-0.1753,-0.66311,0.28201,1.12,-2.6062,2.8527,-9.3603,1.12,0.36735,0.76684,1.1152,1.12,0.32985,2.658,0.7695,1.12
-21,-87,41,1.13,-0.16006,-0.66311,0.3125,1.13,-2.6439,2.7633,-10.681,1.13,0.73879,0.51282,0.97611,1.13,0.35996,1.4401,-0.35308,1.13
-23,-82,49,1.14,-0.1753,-0.625,0.37348,1.14,-2.606,2.5672,-11.705,1.14,1.0199,0.10521,0.74924,1.14,0.17576,-0.73206,-1.2378,1.14
-19,-85,35,1.15,-0.14482,-0.64787,0.26677,1.15,-2.4921,2.2677,-12.391,1.15,1.1732,-0.41305,0.45799,1.15,-0.15232,-2.9657,-1.4982,1.15
-14,-72,31,1.16,-0.10671,-0.54878,0.23628,1.16,-2.3039,1.8711,-12.711,1.16,1.1752,-0.98397,0.13464,1.16,-0.48868,-4.305,-0.99918,1.16
-20,-92,36,1.17,-0.15244,-0.70122,0.27439,1.17,-2.0455,1.3869,-12.646,1.17,1.0201,-1.5409,-0.18311,1.17,-0.68761,-4.1386,0.075124,1.17
-23,-95,38,1.18,-0.1753,-0.72409,0.28963,1.18,-1.7233,0.82722,-12.186,1.18,0.72058,-2.0163,-0.45646,1.18,-0.655,-2.4759,1.287,1.18
-13,-89,38,1.19,-0.099085,-0.67835,0.28963,1.19,-1.3456,0.20707,-11.335,1.19,0.30767,-2.3495,-0.65018,1.19,-0.39079,0.03117,2.1222,1.19
-1,-88,43,1.2,-0.007622,-0.67073,0.32774,1.2,-0.92272,-0.45654,-10.107,1.2,-0.17269,-2.4946,-0.73706,1.2,0.0066103,2.3412,2.2067,1.2
-11,-97,35,1.21,-0.083841,-0.73933,0.26677,1.21,-0.46633,-1.1448,-8.5298,1.21,-0.66447,-2.4265,-0.70161,1.21,0.37759,3.4531,1.4728,1.21
-10,-96,40,1.22,-0.07622,-0.73171,0.30488,1.22,0.01046,-1.8377,-6.64,1.22,-1.1079,-2.1447,-0.54257,1.22,0.56617,2.8374,0.20058,1.22
-11,-85,50,1.23,-0.083841,-0.64787,0.3811,1.23,0.49372,-2.5145,-4.4859,1.23,-1.4467,-1.6744,-0.27369,1.23,0.48624,0.68335,-1.0874,1.23
-12,-84,32,1.24,-0.091463,-0.64024,0.2439,1.24,0.96901,-3.1544,-2.1248,1.24,-1.6347,-1.0646,0.077156,1.24,0.16116,-2.1522,-1.8404,1.24
-3,-88,31,1.25,-0.022866,-0.67073,0.23628,1.25,1.4218,-3.7372,0.37813,1.25,-1.6423,-0.38323,0.47069,1.25,-0.28114,-4.483,-1.7136,1.25
-9,-95,34,1.26,-0.068598,-0.72409,0.25915,1.26,1.8381,-4.2438,2.9518,1.26,-1.4605,0.29031,0.86049,1.26,-0.65745,-5.2881,-0.72521,1.26
-18,-95,28,1.27,-0.1372,-0.72409,0.21341,1.27,2.2045,-4.6568,5.5208,1.27,-1.1029,0.87409,1.1983,1.27,-0.80402,-4.1567,0.73683,1.27
-23,-81,37,1.28,-0.1753,-0.61738,0.28201,1.28,2.5089,-4.9612,8.0078,1.28,-0.60489,1.2934,1.44,1.28,-0.64646,-1.4905,2.0655,1.28
-6,-94,47,1.29,-0.045732,-0.71646,0.35823,1.29,2.741,-5.1447,10.335,1.29,-0.020657,1.4901,1.5509,1.29,-0.23499,1.6328,2.6863,1.29
-7,-97,46,1.3,-0.053354,-0.73933,0.35061,1.3,2.8921,-5.1984,12.428,1.3,0.5829,1.4302,1.511,1.3,0.27103,3.8915,2.3049,1.3
-13,-98,32,1.31,-0.099085,-0.74695,0.2439,1.31,2.9561,-5.1168,14.217,1.31,1.1335,1.1091,1.3178,1.31,0.66516,4.2756,1.0459,1.31
8,-84,38,1.32,0.060976,-0.64024,0.28963,1.32,2.9293,-4.8985,15.638,1.32,1.5621,0.55341,0.98787,1.32,0.77822,2.5334,-0.58343,1.32
47,-129,50,1.33,0.35823,-0.98323,0.3811,1.33,2.8106,-4.546,16.637,1.33,1.8113,-0.18092,0.55547,1.33,0.55063,-0.68681,-1.8945,1.33
